portfolio,date,net_return,gross_return,tc_cost,turnover,n_stocks
vw_gr_top_n_10,2019-02-28,0.021061312953751153,0.021161312953751153,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2019-03-31,0.044544732592676,0.044544732592676,0.0,0.0,10
vw_gr_top_n_10,2019-04-30,0.027156229724693007,0.027656229724693008,0.0005,0.5,10
vw_gr_top_n_10,2019-05-31,-0.09912798291728639,-0.09892798291728638,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2019-06-30,0.061661565391882424,0.062161565391882424,0.0005,0.5,10
vw_gr_top_n_10,2019-07-31,0.058284293894654594,0.05848429389465459,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2019-08-31,-0.011493921229825722,-0.011293921229825721,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2019-09-30,0.022795250893123772,0.023195250893123773,0.0004,0.4,10
vw_gr_top_n_10,2019-10-31,0.04266430892914766,0.04276430892914766,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2019-11-30,0.029729152131451962,0.02982915213145196,9.999999999999998e-05,0.09999999999999998,9
vw_gr_top_n_10,2019-12-31,0.025518770116610762,0.025918770116610763,0.0004,0.4,10
vw_gr_top_n_10,2020-01-31,0.01766863807109673,0.01776863807109673,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2020-02-29,-0.04582486453302153,-0.04572486453302153,9.999999999999998e-05,0.09999999999999998,9
vw_gr_top_n_10,2020-03-31,-0.1191008308754699,-0.1188008308754699,0.0003000000000000001,0.30000000000000004,9
vw_gr_top_n_10,2020-04-30,0.17004870171078207,0.17034870171078206,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2020-05-31,0.0587332421856983,0.0589332421856983,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2020-06-30,0.020294154010976322,0.02039415401097632,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2020-07-31,0.08096891206059934,0.08106891206059934,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2020-08-31,0.0340263653547076,0.0341263653547076,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2020-09-30,-0.03999681276905813,-0.03969681276905813,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2020-10-31,-0.0001265724612653831,7.342753873461685e-05,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2020-11-30,0.08740980875336576,0.08750980875336577,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2020-12-31,0.028053193275227213,0.028353193275227215,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2021-01-31,0.02323338905887915,0.02343338905887915,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2021-02-28,0.01465720083041423,0.014757200830414229,9.999999999999998e-05,0.09999999999999998,10
